date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-04-01,Y60,"MIDLANDS COMMISSIONING REGION",208,31417.06,0,0
2021-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",44,5515.61,0,0
2021-05-01,Y62,"NORTH WEST COMMISSIONING REGION",45,4838.9,0,0
2021-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",65,9562.8,0,0
2021-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65,8414.94,0,0
2021-05-01,Y56,"LONDON COMMISSIONING REGION",85,8139.6,0,0
2021-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",110,14919.73,0,0
2021-05-01,Y60,"MIDLANDS COMMISSIONING REGION",193,28430.85,0,0
2021-06-01,Y62,"NORTH WEST COMMISSIONING REGION",58,6640.46,0,0
2021-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",60,8362.24,0,0
2021-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",64,8617.12,0,0
2021-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",71,9033.6,0,0
2021-06-01,Y56,"LONDON COMMISSIONING REGION",76,10023.62,0,0
2021-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",111,15536.13,0,0
2021-06-01,Y60,"MIDLANDS COMMISSIONING REGION",202,31322.64,0,0
2021-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",49,6562.41,0,0
2021-07-01,Y62,"NORTH WEST COMMISSIONING REGION",56,5330.66,0,0
2021-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",61,6825.95,0,0
2021-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",78,10627.07,0,0
2021-07-01,Y56,"LONDON COMMISSIONING REGION",79,8355.2,0,0
2021-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",119,14991.19,0,0
2021-07-01,Y60,"MIDLANDS COMMISSIONING REGION",218,32457.73,0,0
2021-08-01,Y62,"NORTH WEST COMMISSIONING REGION",48,5046.33,0,0
2021-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",55,7571.83,0,0
2021-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",59,9230.06,0,0
