date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2020-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",58706,83205.66,0,0
2020-07-01,Y56,"LONDON COMMISSIONING REGION",59352,87411.01,0,0
2020-07-01,Y62,"NORTH WEST COMMISSIONING REGION",66168,82352.77,0,0
2020-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",73071,104644.62,0,0
2020-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",80642,105079.06,0,0
2020-07-01,Y60,"MIDLANDS COMMISSIONING REGION",98043,133184.21,0,0
2020-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",49122,66951.68,0,0
2020-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",53744,75845.94,0,0
2020-08-01,Y56,"LONDON COMMISSIONING REGION",54940,81398.68,0,0
2020-08-01,Y62,"NORTH WEST COMMISSIONING REGION",59573,74454.85,0,0
2020-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",66077,94382.82,0,0
2020-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",72542,95507.29,0,0
2020-08-01,Y60,"MIDLANDS COMMISSIONING REGION",88575,120167.13,0,0
2020-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",52115,72057.64,0,0
2020-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",56617,80602.04,0,0
2020-09-01,Y56,"LONDON COMMISSIONING REGION",57597,84713.6,0,0
2020-09-01,Y62,"NORTH WEST COMMISSIONING REGION",63821,80278.05,0,0
2020-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",70383,100719.97,0,0
2020-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",76821,100346.13,0,0
2020-09-01,Y60,"MIDLANDS COMMISSIONING REGION",94103,127233.42,0,0
2020-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",53230,70061.33,0,0
2020-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",57670,78836.17,0,0
2020-10-01,Y56,"LONDON COMMISSIONING REGION",59159,85142.05,0,0
2020-10-01,Y62,"NORTH WEST COMMISSIONING REGION",64354,77177.41,0,0
2020-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",71724,99292.28,0,0
2020-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",78455,98212.31,0,0
2020-10-01,Y60,"MIDLANDS COMMISSIONING REGION",95026,124240.05,0,0
2020-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",51203,67966.69,0,0
2020-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55588,75799.68,0,0
2020-11-01,Y56,"LONDON COMMISSIONING REGION",55880,78908.03,0,0
2020-11-01,Y62,"NORTH WEST COMMISSIONING REGION",61464,75195.1,0,0
2020-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",69521,96704.57,0,0
2020-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75107,95021.69,0,0
2020-11-01,Y60,"MIDLANDS COMMISSIONING REGION",91348,120200.54,0,0
2020-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",55339,72158.47,0,0
2020-12-01,Y56,"LONDON COMMISSIONING REGION",59075,84149.93,0,0
2020-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59115,80830.32,0,0
2020-12-01,Y62,"NORTH WEST COMMISSIONING REGION",66516,80660.19,0,0
2020-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",73742,102724.89,0,0
2020-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",80492,101973.56,0,0
2020-12-01,Y60,"MIDLANDS COMMISSIONING REGION",98748,129332.19,0,0
2021-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",50744,68451.26,0,0
2021-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55219,77163.46,0,0
2021-01-01,Y56,"LONDON COMMISSIONING REGION",55749,82306.27,0,0
2021-01-01,Y62,"NORTH WEST COMMISSIONING REGION",61200,77270.01,0,0
2021-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",68506,98274.24,0,0
2021-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",74946,97695.51,0,0
2021-01-01,Y60,"MIDLANDS COMMISSIONING REGION",90900,122826,0,0
2021-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",47807,64556.43,0,0
2021-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",51227,71289.79,0,0
2021-02-01,Y56,"LONDON COMMISSIONING REGION",52349,78288.13,0,0
2021-02-01,Y62,"NORTH WEST COMMISSIONING REGION",57584,72159.51,0,0
2021-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",64059,92602.86,0,0
2021-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",69953,91711.15,0,0
2021-02-01,Y60,"MIDLANDS COMMISSIONING REGION",84713,115735.66,0,0
2021-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",53109,69606.03,0,0
2021-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",56847,75452.06,0,0
2021-03-01,Y56,"LONDON COMMISSIONING REGION",57715,83280.67,0,0
2021-03-01,Y62,"NORTH WEST COMMISSIONING REGION",64653,79188.69,0,0
2021-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",71017,100910.64,0,0
2021-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",78888,99576.35,0,0
2021-03-01,Y60,"MIDLANDS COMMISSIONING REGION",94720,123766.13,0,0
2021-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",51909,69121.17,0,0
2021-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",54867,74383.61,0,0
2021-04-01,Y56,"LONDON COMMISSIONING REGION",55512,81761.67,0,0
2021-04-01,Y62,"NORTH WEST COMMISSIONING REGION",62476,77820.9,0,0
2021-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",68578,98039.17,0,0
2021-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75089,96246.32,0,0
2021-04-01,Y60,"MIDLANDS COMMISSIONING REGION",92173,123067.13,0,0
2021-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",49348,66623.22,0,0
2021-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",52422,70501.41,0,0
2021-05-01,Y56,"LONDON COMMISSIONING REGION",53298,78178.69,0,0
2021-05-01,Y62,"NORTH WEST COMMISSIONING REGION",58777,73480.6,0,0
2021-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",65925,95061.1,0,0
2021-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",71721,92949.39,0,0
2021-05-01,Y60,"MIDLANDS COMMISSIONING REGION",86581,115540.41,0,0
2021-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",52330,70596.25,0,0
2021-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55360,75215.25,0,0
2021-06-01,Y56,"LONDON COMMISSIONING REGION",56556,82567.31,0,0
2021-06-01,Y62,"NORTH WEST COMMISSIONING REGION",62718,78661.58,0,0
2021-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",69726,99296.56,0,0
2021-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",76484,99650.06,0,0
2021-06-01,Y60,"MIDLANDS COMMISSIONING REGION",93386,124284.19,0,0
2021-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",52618,64311.21,0,0
2021-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55743,69565.94,0,0
2021-07-01,Y56,"LONDON COMMISSIONING REGION",56768,75380.63,0,0
2021-07-01,Y62,"NORTH WEST COMMISSIONING REGION",62394,70313.33,0,0
2021-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",69626,91462.75,0,0
2021-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",76027,90691.96,0,0
2021-07-01,Y60,"MIDLANDS COMMISSIONING REGION",92514,112620.91,0,0
2021-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",50400,59213.08,0,0
2021-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",53277,61364.88,0,0
2021-08-01,Y56,"LONDON COMMISSIONING REGION",53548,67648.67,0,0
2021-08-01,Y62,"NORTH WEST COMMISSIONING REGION",59869,64666.31,0,0
2021-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",66527,82296.78,0,0
2021-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",73383,81879.49,0,0
2021-08-01,Y60,"MIDLANDS COMMISSIONING REGION",88816,101323.09,0,0
2021-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",52060,60568.85,0,0
2021-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55191,63751.17,0,0
2021-09-01,Y56,"LONDON COMMISSIONING REGION",55823,70623.98,0,0
2021-09-01,Y62,"NORTH WEST COMMISSIONING REGION",62411,67891.5,0,0
2021-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",68772,86232.06,0,0
2021-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75956,85352.88,0,0
2021-09-01,Y60,"MIDLANDS COMMISSIONING REGION",92457,106207.68,0,0
2021-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",49376,56018.48,0,0
2021-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",53325,60262.76,0,0
2021-10-01,Y56,"LONDON COMMISSIONING REGION",53714,65962.03,0,0
2021-10-01,Y62,"NORTH WEST COMMISSIONING REGION",59524,63414.44,0,0
2021-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",66140,81007.83,0,0
2021-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",72249,78204.56,0,0
2021-10-01,Y60,"MIDLANDS COMMISSIONING REGION",88145,98253.51,0,0
2021-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",51772,59320.42,0,0
2021-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",54930,62188.59,0,0
2021-11-01,Y56,"LONDON COMMISSIONING REGION",55287,68796.3,0,0
2021-11-01,Y62,"NORTH WEST COMMISSIONING REGION",60785,64804.08,0,0
2021-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",68228,84148.62,0,0
2021-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",74801,82033.19,0,0
2021-11-01,Y60,"MIDLANDS COMMISSIONING REGION",90747,102367.47,0,0
2021-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",54513,62929.79,0,0
2021-12-01,Y56,"LONDON COMMISSIONING REGION",56313,70088.28,0,0
2021-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",57883,65664.04,0,0
2021-12-01,Y62,"NORTH WEST COMMISSIONING REGION",64094,69104.13,0,0
2021-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",71815,88869.32,0,0
2021-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",78913,86085.21,0,0
2021-12-01,Y60,"MIDLANDS COMMISSIONING REGION",95870,107468.66,0,0
2022-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",49728,49555.63,0,0
2022-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",53981,54209.46,0,0
2022-01-01,Y56,"LONDON COMMISSIONING REGION",54650,59061.5,0,0
2022-01-01,Y62,"NORTH WEST COMMISSIONING REGION",59257,55296.46,0,0
2022-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",67055,73067.85,0,0
2022-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",72835,69745.66,0,0
2022-01-01,Y60,"MIDLANDS COMMISSIONING REGION",87555,85472.29,0,0
2022-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",46938,46879.05,0,0
2022-02-01,Y56,"LONDON COMMISSIONING REGION",50322,55070.85,0,0
2022-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",50399,50746.76,0,0
2022-02-01,Y62,"NORTH WEST COMMISSIONING REGION",55437,54708.48,0,0
2022-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",63120,68672.97,0,0
2022-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",68622,68627.56,0,0
2022-02-01,Y60,"MIDLANDS COMMISSIONING REGION",82400,81653.44,0,0
2022-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",52834,52465.45,0,0
2022-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",56420,59601.35,0,0
2022-03-01,Y56,"LONDON COMMISSIONING REGION",56731,61626.4,0,0
2022-03-01,Y62,"NORTH WEST COMMISSIONING REGION",62967,61384.67,0,0
2022-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",70310,75965.7,0,0
2022-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",76927,74218.47,0,0
2022-03-01,Y60,"MIDLANDS COMMISSIONING REGION",92747,92202.97,0,0
2022-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",50119,50309.76,0,0
2022-04-01,Y56,"LONDON COMMISSIONING REGION",53164,58237.19,0,0
2022-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",53201,56558.99,0,0
2022-04-01,Y62,"NORTH WEST COMMISSIONING REGION",58672,54958,0,0
2022-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",66395,73421.86,0,0
2022-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",72641,70464.22,0,0
2022-04-01,Y60,"MIDLANDS COMMISSIONING REGION",86430,85994,0,0
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",51517,52234.05,0,0
2022-05-01,Y56,"LONDON COMMISSIONING REGION",55002,60245.22,0,0
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55278,55857.82,0,0
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",61027,57433.68,0,0
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",68862,76681.6,0,0
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75227,73601.86,0,0
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",89875,89558,0,0
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",48149,221325.69,0,0
2022-06-01,Y56,"LONDON COMMISSIONING REGION",52013,264948.43,0,0
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",52346,228619.69,0,0
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",58696,253059.2,0,0
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",64194,319820.75,0,0
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",69953,301092.27,0,0
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",84301,373016.95,0,0
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",43823,628626.94,0,0
