date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2020-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",58,15168.55,0,0
2020-02-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",0,0,0,0
2020-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",0,0,0,0
2020-02-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-02-01,Y60,"MIDLANDS COMMISSIONING REGION",1,253.08,0,0
2020-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",6,2398.88,0,0
2020-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",48,13063.49,0,0
2020-03-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-03-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,252.56,0,0
2020-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",2,1185.4,0,0
2020-03-01,Y60,"MIDLANDS COMMISSIONING REGION",3,757.68,0,0
2020-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",9,4545.99,0,0
2020-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",51,13794.36,0,0
2020-04-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-04-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-04-01,Y60,"MIDLANDS COMMISSIONING REGION",1,252.75,0,0
2020-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,505.5,0,0
2020-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",6,1758.94,0,0
2020-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",9,4802.1,0,0
2020-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",56,15198.45,0,0
2020-05-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-05-01,Y62,"NORTH WEST COMMISSIONING REGION",1,218.43,0,0
2020-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,505.42,0,0
2020-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",3,1170.32,0,0
2020-05-01,Y60,"MIDLANDS COMMISSIONING REGION",3,5160.23,0,0
2020-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",15,5306.84,0,0
2020-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",52,13390.55,0,0
2020-06-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",0,0,0,0
2020-06-01,Y62,"NORTH WEST COMMISSIONING REGION",1,252.58,0,0
2020-06-01,Y60,"MIDLANDS COMMISSIONING REGION",2,505.16,0,0
2020-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",11,3097.13,0,0
2020-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",11,5076.41,0,0
2020-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",44,11871.19,0,0
2020-07-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-07-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,408.73,0,0
2020-07-01,Y60,"MIDLANDS COMMISSIONING REGION",2,579.54,0,0
2020-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",9,3351.96,0,0
2020-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",10,4245.25,0,0
2020-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",46,12122.85,0,0
2020-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",0,0,0,0
2020-08-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-08-01,Y56,"LONDON COMMISSIONING REGION",1,252.8,0,0
2020-08-01,Y60,"MIDLANDS COMMISSIONING REGION",1,252.8,0,0
2020-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",3,818.35,0,0
2020-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",3,1263.99,0,0
2020-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",38,10112.07,0,0
2020-09-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-09-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2020-09-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,612.9,0,0
2020-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",9,1909.13,0,0
2020-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",14,7839.6,0,0
2020-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",41,10351.98,0,0
2020-10-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-10-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2020-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",0,0,0,0
2020-10-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",7,1881.1,0,0
2020-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",9,4038.22,0,0
2020-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",34,9338.44,0,0
2020-11-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-11-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2020-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,573.09,0,0
2020-11-01,Y62,"NORTH WEST COMMISSIONING REGION",1,252.91,0,0
2020-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",5,1432.72,0,0
2020-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",6,3287.69,0,0
2020-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",37,9357.57,0,0
2020-12-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-12-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2020-12-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",2,226.2,0,0
2020-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,505.7,0,0
2020-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,1769.9,0,0
2020-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",38,10589.25,0,0
2021-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",0,0,0,0
2021-01-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-01-01,Y56,"LONDON COMMISSIONING REGION",1,253.06,0,0
2021-01-01,Y60,"MIDLANDS COMMISSIONING REGION",1,506.12,0,0
2021-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",5,2334.57,0,0
2021-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",10,4490.47,0,0
2021-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",34,8604.1,0,0
2021-02-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-02-01,Y56,"LONDON COMMISSIONING REGION",1,253.24,0,0
2021-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",1,218.89,0,0
2021-02-01,Y60,"MIDLANDS COMMISSIONING REGION",1,506.48,0,0
2021-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,506.49,0,0
2021-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",5,1015.22,0,0
2021-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",25,8442.62,0,0
2021-03-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2021-03-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",1,573.31,0,0
2021-03-01,Y60,"MIDLANDS COMMISSIONING REGION",1,505.99,0,0
2021-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,253,0,0
2021-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",5,2276.96,0,0
2021-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",31,11683.14,0,0
2021-04-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2021-04-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-04-01,Y56,"LONDON COMMISSIONING REGION",1,253.25,0,0
2021-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,254.25,0,0
2021-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",5,1772.71,0,0
2021-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",6,1356.41,0,0
2021-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",21,5630.21,0,0
2021-05-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2021-05-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-05-01,Y60,"MIDLANDS COMMISSIONING REGION",1,506.67,0,0
2021-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,253.34,0,0
2021-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",2,1013.34,0,0
2021-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",9,2288.47,0,0
2021-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",20,5563.53,0,0
2021-06-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-06-01,Y60,"MIDLANDS COMMISSIONING REGION",1,506.37,0,0
2021-06-01,Y56,"LONDON COMMISSIONING REGION",2,506.38,0,0
2021-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",2,860.67,0,0
2021-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,867.8,0,0
2021-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,1265.94,0,0
2021-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",26,6485.71,0,0
2021-07-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-07-01,Y56,"LONDON COMMISSIONING REGION",1,253.54,0,0
2021-07-01,Y60,"MIDLANDS COMMISSIONING REGION",1,507.07,0,0
2021-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",2,760.61,0,0
2021-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",4,1074.19,0,0
2021-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",7,1950.46,0,0
2021-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",16,4026.23,0,0
2021-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",0,0,0,0
2021-08-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-08-01,Y56,"LONDON COMMISSIONING REGION",1,253.74,0,0
2021-08-01,Y60,"MIDLANDS COMMISSIONING REGION",2,1014.95,0,0
2021-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",4,1485.67,0,0
2021-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",11,4375.07,0,0
2021-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",14,3806.11,0,0
2021-09-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-09-01,Y56,"LONDON COMMISSIONING REGION",1,253.49,0,0
2021-09-01,Y60,"MIDLANDS COMMISSIONING REGION",1,506.96,0,0
2021-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,506.98,0,0
2021-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",5,1723.46,0,0
2021-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",6,2534.84,0,0
2021-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",8,2027.92,0,0
2021-10-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2021-10-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,253.37,0,0
2021-10-01,Y56,"LONDON COMMISSIONING REGION",2,506.74,0,0
2021-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",2,979.07,0,0
2021-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",8,2026.95,0,0
2021-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",10,2173.8,0,0
2021-11-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2021-11-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,253.6,0,0
2021-11-01,Y60,"MIDLANDS COMMISSIONING REGION",2,1014.39,0,0
2021-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,2390.8,0,0
2021-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",8,2508.36,0,0
2021-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",10,2536.01,0,0
2021-12-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2021-12-01,Y60,"MIDLANDS COMMISSIONING REGION",1,507.59,0,0
2021-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,253.8,0,0
2021-12-01,Y56,"LONDON COMMISSIONING REGION",2,507.6,0,0
2021-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,2537.94,0,0
2021-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",6,2382.56,0,0
2021-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",8,2284.19,0,0
2022-01-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2022-01-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2022-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,254.36,0,0
2022-01-01,Y62,"NORTH WEST COMMISSIONING REGION",1,254.36,0,0
2022-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",2,1017.41,0,0
2022-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",7,1399.8,0,0
2022-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",7,1780.52,0,0
2022-02-01,Y56,"LONDON COMMISSIONING REGION",1,254.55,0,0
2022-02-01,Y60,"MIDLANDS COMMISSIONING REGION",1,509.08,0,0
2022-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,254.55,0,0
2022-02-01,Y62,"NORTH WEST COMMISSIONING REGION",1,254.55,0,0
2022-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,2799.91,0,0
2022-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",7,1144.16,0,0
2022-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",7,2036.38,0,0
