date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2020-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",267,46693.56,0,0
2020-10-01,Y62,"NORTH WEST COMMISSIONING REGION",324,59919.32,0,0
2020-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",514,90781.6,0,0
2020-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",704,128961.59,0,0
2020-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",1868,336918.93,0,0
2020-11-01,Y56,"LONDON COMMISSIONING REGION",130,22767.53,0,0
2020-11-01,Y60,"MIDLANDS COMMISSIONING REGION",269,53061.65,0,0
2020-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",296,52252.68,0,0
2020-11-01,Y62,"NORTH WEST COMMISSIONING REGION",335,62159.9,0,0
2020-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",569,100064.55,0,0
2020-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",787,141129.88,0,0
2020-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",1995,360873.6,0,0
2020-12-01,Y56,"LONDON COMMISSIONING REGION",136,24373.47,0,0
2020-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",266,46370.93,0,0
2020-12-01,Y60,"MIDLANDS COMMISSIONING REGION",274,52351.03,0,0
2020-12-01,Y62,"NORTH WEST COMMISSIONING REGION",409,75658.44,0,0
2020-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",614,107955.03,0,0
2020-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",734,134174.3,0,0
2020-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",2031,363898.96,0,0
2021-01-01,Y56,"LONDON COMMISSIONING REGION",128,22788.56,0,0
2021-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",333,58820.64,0,0
2021-01-01,Y60,"MIDLANDS COMMISSIONING REGION",343,65128.86,0,0
2021-01-01,Y62,"NORTH WEST COMMISSIONING REGION",373,68615.97,0,0
2021-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",700,124033.4,0,0
2021-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",817,147350.45,0,0
2021-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",2194,393729.9,0,0
2021-02-01,Y56,"LONDON COMMISSIONING REGION",152,27266.03,0,0
2021-02-01,Y60,"MIDLANDS COMMISSIONING REGION",298,57524.08,0,0
2021-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",304,53840.11,0,0
2021-02-01,Y62,"NORTH WEST COMMISSIONING REGION",395,72088.36,0,0
2021-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",540,95207.05,0,0
2021-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",787,141595.38,0,0
2021-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",2137,383786.37,0,0
2021-03-01,Y56,"LONDON COMMISSIONING REGION",136,24473.39,0,0
2021-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",279,49333.26,0,0
2021-03-01,Y60,"MIDLANDS COMMISSIONING REGION",317,61744.79,0,0
2021-03-01,Y62,"NORTH WEST COMMISSIONING REGION",339,62132.38,0,0
2021-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",620,108048.67,0,0
2021-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",818,146142.15,0,0
2021-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",2268,408003.45,0,0
2021-04-01,Y56,"LONDON COMMISSIONING REGION",120,21600.31,0,0
2021-04-01,Y60,"MIDLANDS COMMISSIONING REGION",222,44029.94,0,0
2021-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",269,47668.21,0,0
2021-04-01,Y62,"NORTH WEST COMMISSIONING REGION",343,62534.95,0,0
2021-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",542,95442.25,0,0
2021-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",698,125804.86,0,0
2021-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",2110,378663.69,0,0
2021-05-01,Y56,"LONDON COMMISSIONING REGION",144,26051.09,0,0
2021-05-01,Y60,"MIDLANDS COMMISSIONING REGION",257,50008.63,0,0
2021-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",273,48794.25,0,0
2021-05-01,Y62,"NORTH WEST COMMISSIONING REGION",319,57770.07,0,0
2021-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",524,91747.63,0,0
2021-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",721,128955.55,0,0
2021-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",2099,378867.12,0,0
2021-06-01,Y56,"LONDON COMMISSIONING REGION",119,20866.66,0,0
2021-06-01,Y60,"MIDLANDS COMMISSIONING REGION",307,59954.27,0,0
2021-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",333,59049.46,0,0
2021-06-01,Y62,"NORTH WEST COMMISSIONING REGION",419,77571.63,0,0
2021-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",645,113491.01,0,0
2021-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",798,143455.81,0,0
2021-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",2251,404147.57,0,0
2021-07-01,Y56,"LONDON COMMISSIONING REGION",125,24709.84,0,0
2021-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",293,51224.89,0,0
2021-07-01,Y60,"MIDLANDS COMMISSIONING REGION",299,58314.36,0,0
2021-07-01,Y62,"NORTH WEST COMMISSIONING REGION",412,76116.87,0,0
2021-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",631,111217.92,0,0
2021-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",786,141256.21,0,0
2021-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",2357,425379.66,0,0
2021-08-01,Y56,"LONDON COMMISSIONING REGION",142,25375.59,0,0
2021-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",293,51453.92,0,0
2021-08-01,Y60,"MIDLANDS COMMISSIONING REGION",311,60328.99,0,0
2021-08-01,Y62,"NORTH WEST COMMISSIONING REGION",333,61161.5,0,0
2021-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",556,97674.4,0,0
2021-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",746,134197.69,0,0
2021-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",2147,384998.59,0,0
2021-09-01,Y56,"LONDON COMMISSIONING REGION",158,27978.67,0,0
2021-09-01,Y60,"MIDLANDS COMMISSIONING REGION",270,52196.63,0,0
2021-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",293,51821.27,0,0
2021-09-01,Y62,"NORTH WEST COMMISSIONING REGION",395,72522.99,0,0
2021-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",558,97653.35,0,0
2021-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",713,128090.76,0,0
2021-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",2298,412990.8,0,0
2021-10-01,Y56,"LONDON COMMISSIONING REGION",133,24602.83,0,0
2021-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",249,43789.46,0,0
2021-10-01,Y60,"MIDLANDS COMMISSIONING REGION",252,48398.39,0,0
2021-10-01,Y62,"NORTH WEST COMMISSIONING REGION",354,64755.91,0,0
