date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1225,12738.76,0,0
2021-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",1614,20771.67,0,0
2021-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",1768,17811.49,0,0
2021-08-01,Y62,"NORTH WEST COMMISSIONING REGION",2035,8013,0,0
2021-08-01,Y60,"MIDLANDS COMMISSIONING REGION",2504,29413.06,0,0
2021-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3270,69100.52,0,0
2021-09-01,Y56,"LONDON COMMISSIONING REGION",794,8588.45,0,0
2021-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1290,13766.83,0,0
2021-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",1659,21415.76,0,0
2021-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",1884,20051.51,0,0
2021-09-01,Y62,"NORTH WEST COMMISSIONING REGION",2136,8667.11,0,0
2021-09-01,Y60,"MIDLANDS COMMISSIONING REGION",2646,33252.59,0,0
2021-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3377,71413.72,0,0
2021-10-01,Y56,"LONDON COMMISSIONING REGION",744,5761.94,0,0
2021-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1219,9985.48,0,0
2021-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",1569,15678.33,0,0
2021-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",1713,13043.89,0,0
2021-10-01,Y62,"NORTH WEST COMMISSIONING REGION",2045,6484.4,0,0
2021-10-01,Y60,"MIDLANDS COMMISSIONING REGION",2541,24398.09,0,0
2021-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3293,52644.85,0,0
2021-11-01,Y56,"LONDON COMMISSIONING REGION",791,6196.51,0,0
2021-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1311,10994.15,0,0
2021-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",1700,17001.37,0,0
2021-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",1879,14671.92,0,0
2021-11-01,Y62,"NORTH WEST COMMISSIONING REGION",2137,7043.77,0,0
2021-11-01,Y60,"MIDLANDS COMMISSIONING REGION",2642,24530.78,0,0
2021-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3507,56500.63,0,0
2021-12-01,Y56,"LONDON COMMISSIONING REGION",784,6330.21,0,0
