date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-12-01,Y60,"MIDLANDS COMMISSIONING REGION",109762,450005.33,0,0
2020-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",64527,428142.15,0,0
2020-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66828,286292.72,0,0
2020-01-01,Y56,"LONDON COMMISSIONING REGION",67706,228473.71,0,0
2020-01-01,Y62,"NORTH WEST COMMISSIONING REGION",75840,264264.67,0,0
2020-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",87190,760321.25,0,0
2020-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",100055,626784.2,0,0
2020-01-01,Y60,"MIDLANDS COMMISSIONING REGION",111716,431443.46,0,0
2020-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",59274,386880.7,0,0
2020-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",61404,262725.94,0,0
2020-02-01,Y56,"LONDON COMMISSIONING REGION",61748,208751.5,0,0
2020-02-01,Y62,"NORTH WEST COMMISSIONING REGION",68324,230678,0,0
2020-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",79924,696954.44,0,0
2020-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",90008,558003.18,0,0
2020-02-01,Y60,"MIDLANDS COMMISSIONING REGION",100882,392188.12,0,0
2020-03-01,Y56,"LONDON COMMISSIONING REGION",66260,232832.82,0,0
2020-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",66575,419198.38,0,0
2020-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",68103,273335.33,0,0
2020-03-01,Y62,"NORTH WEST COMMISSIONING REGION",77129,251188.5,0,0
2020-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",90437,723636.77,0,0
2020-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",101571,615600.99,0,0
2020-03-01,Y60,"MIDLANDS COMMISSIONING REGION",114138,445218.31,0,0
2020-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",65314,386989.77,0,0
2020-04-01,Y56,"LONDON COMMISSIONING REGION",66128,206160.32,0,0
2020-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66769,255973.98,0,0
2020-04-01,Y62,"NORTH WEST COMMISSIONING REGION",74076,221863.04,0,0
2020-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",87166,643887.43,0,0
2020-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",99006,550996.65,0,0
2020-04-01,Y60,"MIDLANDS COMMISSIONING REGION",109947,398831.45,0,0
2020-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",60666,380180.2,0,0
2020-05-01,Y56,"LONDON COMMISSIONING REGION",62183,203403.22,0,0
2020-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62896,258615.01,0,0
2020-05-01,Y62,"NORTH WEST COMMISSIONING REGION",69619,216304.85,0,0
2020-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",81770,669396.93,0,0
2020-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",92575,541303.09,0,0
2020-05-01,Y60,"MIDLANDS COMMISSIONING REGION",103502,386952.65,0,0
2020-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",62213,439167.42,0,0
2020-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64081,287565.45,0,0
2020-06-01,Y56,"LONDON COMMISSIONING REGION",64369,230059.95,0,0
2020-06-01,Y62,"NORTH WEST COMMISSIONING REGION",71907,258081.05,0,0
2020-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",84480,792848.38,0,0
2020-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",95011,620583.41,0,0
2020-06-01,Y60,"MIDLANDS COMMISSIONING REGION",106864,429300.13,0,0
2020-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",64121,418314.19,0,0
2020-07-01,Y56,"LONDON COMMISSIONING REGION",65240,213851.9,0,0
2020-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66304,279612.16,0,0
2020-07-01,Y62,"NORTH WEST COMMISSIONING REGION",74557,251219.07,0,0
2020-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",87013,793983.45,0,0
2020-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",98748,574936.08,0,0
2020-07-01,Y60,"MIDLANDS COMMISSIONING REGION",110554,406299.87,0,0
2020-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",58293,366997.89,0,0
2020-08-01,Y56,"LONDON COMMISSIONING REGION",60364,201246.07,0,0
2020-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60591,243900.2,0,0
2020-08-01,Y62,"NORTH WEST COMMISSIONING REGION",67025,213932.05,0,0
2020-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",78600,678852.06,0,0
2020-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",88651,515441.85,0,0
2020-08-01,Y60,"MIDLANDS COMMISSIONING REGION",99875,365721.44,0,0
2020-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",61693,379956.01,0,0
2020-09-01,Y56,"LONDON COMMISSIONING REGION",63340,200264.97,0,0
2020-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63920,256323.91,0,0
2020-09-01,Y62,"NORTH WEST COMMISSIONING REGION",71802,227226.76,0,0
2020-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",83556,698410.39,0,0
2020-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",93957,531935.16,0,0
2020-09-01,Y60,"MIDLANDS COMMISSIONING REGION",106223,383032.18,0,0
2020-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",62955,335225.09,0,0
2020-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64897,229417.59,0,0
2020-10-01,Y56,"LONDON COMMISSIONING REGION",65037,192311.4,0,0
2020-10-01,Y62,"NORTH WEST COMMISSIONING REGION",72478,208060.06,0,0
2020-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",85059,649783.6,0,0
2020-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",95701,453030.07,0,0
2020-10-01,Y60,"MIDLANDS COMMISSIONING REGION",107280,343464.33,0,0
2020-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",60752,344847.3,0,0
2020-11-01,Y56,"LONDON COMMISSIONING REGION",61517,178532.42,0,0
2020-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62698,235514.85,0,0
2020-11-01,Y62,"NORTH WEST COMMISSIONING REGION",69368,203680.84,0,0
2020-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",82734,679127.55,0,0
2020-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",91601,451936.26,0,0
2020-11-01,Y60,"MIDLANDS COMMISSIONING REGION",103138,339775.99,0,0
2020-12-01,Y56,"LONDON COMMISSIONING REGION",65032,189667.23,0,0
2020-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",65482,365315.78,0,0
2020-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66680,241295.01,0,0
2020-12-01,Y62,"NORTH WEST COMMISSIONING REGION",74972,225332.95,0,0
2020-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",87561,702169.7,0,0
